price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,street,city,statezip,x,y,z,has_basement,was_renovated,age
4.913648033101426,4.0,2.0,1850,7560,1.0,0,0,4,1540,2926,17,20,-0.36169531946114153,-0.5726417427659207,0.7357023381245379,1,1,36
5.4319065553079735,4.0,2.5,3190,7869,2.0,0,2,3,3190,3609,37,38,-0.3564466365678989,-0.573420929843794,0.7376545482110924,0,0,13
5.906179950103551,3.0,2.5,2730,5832,2.0,0,0,3,2730,647,3,4,-0.3587882486629759,-0.5705972909596434,0.7387081454612984,0,1,16
5.923790681127077,3.0,1.5,1840,9990,2.0,0,0,5,1840,337,34,70,-0.36020216197411686,-0.5682821853961101,0.7398038660824863,0,0,53
5.503237043679281,4.0,2.5,2720,10000,2.0,0,0,3,2720,1579,32,42,-0.35763644827197766,-0.5712049584756556,0.7387970399779832,0,1,27
6.110818176856523,4.0,3.5,4370,8510,2.0,0,1,3,3610,1960,3,3,-0.35944592354778243,-0.5707012044298299,0.7383080409336088,1,0,11
5.6565260681766905,3.0,2.5,2290,3475,2.0,0,0,3,2290,1639,15,17,-0.35764016985781677,-0.5723275541953287,0.7379259309801122,0,0,8
6.076135223831933,2.0,1.0,990,4802,1.0,0,0,3,990,3683,34,56,-0.36065089415762036,-0.5684101219798088,0.7394868935783837,0,1,67
5.593014251257157,2.0,1.5,1140,2980,2.0,0,0,3,1140,2794,15,17,-0.3576940560733973,-0.5720615417373084,0.7381060592590303,0,1,26
6.08830517573119,4.0,1.5,1840,4337,2.0,0,0,4,1840,418,34,53,-0.3601743365679489,-0.5695818056343837,0.7388173075721176,0,0,97
5.985274255555983,2.0,1.0,1110,6800,1.0,0,0,5,1000,429,34,62,-0.3600499724671728,-0.5683242367044207,0.739845645591515,1,0,67
5.659644264050367,4.0,2.5,2150,9070,2.0,0,0,4,2150,745,30,31,-0.357548324767963,-0.5698044298726155,0.739920338383239,0,0,29
6.142307391800415,3.0,2.5,2230,5750,2.0,0,0,3,2230,1314,18,21,-0.35880682636230804,-0.569485536114089,0.739556546528159,0,0,11
5.965861798246996,2.0,1.0,1170,6000,1.0,0,0,4,970,3966,34,47,-0.3601728527843233,-0.5685510131701901,0.7396115612538466,1,1,73
5.783762386009581,3.0,2.5,1960,7200,1.0,0,0,4,980,2786,34,57,-0.3602456343394945,-0.5705228131243243,0.7380560972202875,1,1,74
5.559221679863648,3.0,2.25,2610,9002,2.0,0,0,3,2610,32,30,31,-0.35774382911167857,-0.5701974430709785,0.7395229737119952,0,1,26
5.006338124552279,3.0,2.25,2130,8721,1.0,0,0,3,1570,1516,17,19,-0.36059307313333766,-0.5725208201483315,0.7363372502494608,1,1,27
5.759611823192887,3.0,2.25,3020,43560,2.0,0,0,3,2720,509,3,4,-0.35874124949356817,-0.5702593893280735,0.7389918435239771,1,1,45
6.381512010594005,3.0,1.75,1670,5400,2.0,0,0,5,1670,1273,34,53,-0.3599162533947646,-0.5696843409076576,0.7388640214998179,0,0,102
5.51058719785354,3.0,1.75,1890,7004,1.0,0,0,3,1290,3069,34,57,-0.3604112270968696,-0.5705621372614997,0.737944845436377,1,1,49
5.7747149842961,3.0,1.0,950,13475,1.0,0,0,3,950,1507,35,67,-0.3593099113136563,-0.5682406335040427,0.7402695252856871,0,1,64
5.585119422269025,4.0,2.5,2430,14400,1.0,0,0,5,1670,895,3,6,-0.3585776807263738,-0.5707485117267227,0.7386935651856092,1,0,51
5.737610577306885,4.0,2.0,2360,6000,1.0,0,0,5,1260,2601,34,74,-0.36104380197468666,-0.5686929383353171,0.739077610906464,1,0,75
5.494640878340203,3.0,1.75,1510,8301,1.0,0,0,3,1510,3833,18,22,-0.3586891037575055,-0.569090119408399,0.7399179433135621,0,1,47
4.944659843634155,3.0,2.5,2080,4828,2.0,0,0,3,2080,1973,9,26,-0.36019074368591497,-0.5734816729554344,0.7357862454186159,0,0,12
5.602118820879701,3.0,2.0,1750,15500,1.0,0,0,3,1490,1543,32,43,-0.358066057180236,-0.5715524147500394,0.7383200768561011,1,0,32
5.719876938849396,3.0,2.0,1810,4064,1.5,0,0,3,1810,3634,34,47,-0.3601119665549228,-0.5687830026038407,0.7394628236043415,0,1,89
5.438297890813342,4.0,1.75,1790,11875,1.0,0,0,4,1490,3199,15,15,-0.3583292607027168,-0.5723961632313281,0.737538319846704,1,0,45
5.241927887770966,4.0,2.75,2340,11034,1.0,0,0,3,1720,1424,19,67,-0.3589320466404437,-0.5682622194472606,0.7404362469810455,1,1,47
5.760692117691135,3.0,2.5,1690,9626,2.0,0,0,3,1690,2919,15,15,-0.3584846668224395,-0.5716528755837099,0.7380391137941674,0,0,30
4.983110171318356,4.0,2.5,2070,7476,2.0,0,0,3,2070,270,1,45,-0.3610310203525887,-0.5735406011353824,0.7353283492375585,0,0,11
5.268272285377771,3.0,2.5,2240,6396,2.0,0,0,3,2240,3513,37,38,-0.35656814143590576,-0.573292046102393,0.7376960013370518,0,0,12
5.269574897682383,4.0,3.0,4500,21780,2.0,0,2,3,3040,3050,22,25,-0.3597511779326495,-0.5709737189659406,0.7379485769525368,1,0,34
5.185245687923178,3.0,1.75,2770,39927,1.0,0,0,4,1580,884,15,15,-0.3582569403345826,-0.5732824259691545,0.7368848110641338,1,1,36
5.293155552426666,3.0,1.0,1010,7245,1.0,0,0,3,1010,2262,14,2,-0.3622028433663811,-0.5728171378440194,0.7353160047554347,0,1,45
5.975534767788112,3.0,1.5,1120,6900,1.0,0,0,5,1120,954,3,6,-0.35863109052681175,-0.570990443657199,0.7384806389877158,0,0,58
4.672457409423589,5.0,2.5,3020,21441,1.0,0,0,4,1510,2237,17,26,-0.3604099976426102,-0.5738602388584075,0.7353836140794987,1,1,36
5.057113986563309,4.0,3.25,4400,186846,2.0,0,0,4,4400,2217,12,12,-0.3598853779099309,-0.5769399789496863,0.7332276423159193,0,0,21
5.161161322351395,3.0,1.75,1990,5650,1.0,0,1,3,1320,71,34,71,-0.3604630659288106,-0.5712489166394848,0.7373879937586567,1,1,51
5.250285535461032,3.0,1.0,1450,8820,1.0,0,0,3,1050,3211,39,69,-0.36085179238756454,-0.5716040755437984,0.7369224957567801,1,1,56
4.95318271934817,4.0,2.5,1920,8497,2.0,0,0,3,1920,3135,1,45,-0.3617325634217529,-0.574215234053673,0.7344565457132322,0,1,16
5.676972373541601,2.0,2.5,1175,1366,2.0,0,0,3,740,3900,34,47,-0.3600715720335243,-0.5686540757148398,0.7395816420018873,1,0,9
5.51635700594407,3.0,1.5,1320,13200,1.0,0,0,3,1320,278,31,37,-0.35977696844467155,-0.572207808958209,0.736979220497714,0,1,44
5.03618741046779,5.0,2.5,3990,3839,1.0,0,0,4,1990,2851,34,53,-0.3601455072317515,-0.5697187815900386,0.7387257431038574,1,0,52
5.9917715175316,2.0,1.0,1140,5720,1.0,0,0,3,850,2101,34,54,-0.35972738134158116,-0.5690673284249073,0.7394312590312013,1,1,67
5.752424971961809,4.0,1.75,1720,4240,1.5,0,0,4,1460,2116,34,64,-0.3603985179402245,-0.5702245578783223,0.7382119355977398,1,1,89
5.258342881007622,4.0,2.75,2150,9915,1.0,0,0,5,1240,3509,24,34,-0.3594528919189532,-0.5714550975006987,0.7377212820785154,1,0,38
5.720018666524158,3.0,1.5,1790,8203,1.5,0,1,3,1790,4024,34,55,-0.36052944935763576,-0.5694854481667158,0.738717237970848,0,1,104
5.896867913573933,2.0,2.5,2210,6327,1.0,0,0,3,2210,1763,30,32,-0.3568615537530555,-0.5704397425728387,0.7397623480188679,0,0,11
5.567503755445616,3.0,2.75,2180,7519,1.0,0,0,4,1310,139,30,31,-0.3579126840254586,-0.5700220791414653,0.7395764598098924,1,0,33
5.62871750717621,3.0,2.25,1410,1290,2.0,0,0,3,1290,1597,15,15,-0.35846206562383215,-0.5721260853757141,0.7376833263273317,1,1,10
5.035786421523446,3.0,2.5,1950,3600,2.0,0,0,3,1950,1832,20,23,-0.35912888919361546,-0.5742680172100104,0.7356919772270478,0,0,4
5.593068873166499,3.0,2.5,1495,936,3.0,0,0,3,1405,218,34,64,-0.3603157762888175,-0.5700649096598533,0.7383756091122526,1,0,8
5.54916984075503,3.0,2.25,1660,6000,1.0,0,0,3,1110,3951,34,59,-0.360218284339841,-0.5698651023588861,0.7385773843956757,1,1,35
5.132625989340807,3.0,2.5,1950,8130,2.0,0,0,4,1950,1819,17,26,-0.36038317144872867,-0.5731469336019286,0.7359528260963897,0,0,24
5.544794405443202,5.0,2.75,2550,5040,1.5,0,0,5,2550,746,34,59,-0.360213348556443,-0.5698256255352653,0.7386102490522983,0,0,112
6.432036076851466,3.0,1.75,1370,3850,1.0,0,0,5,770,1493,34,53,-0.3598460163493561,-0.5696924914948356,0.7388919472100813,1,1,103
6.0490900235743705,4.0,2.5,2200,4000,2.0,0,0,5,1430,1853,34,58,-0.3607374682214527,-0.5690873087154498,0.7389236185697293,1,0,106
6.052089168924417,3.0,1.75,1250,6041,1.5,0,0,5,1250,1655,34,54,-0.35973268161505584,-0.5689589027576283,0.7395121126464911,0,0,72
5.411525388204818,4.0,2.25,2220,8872,1.0,0,0,4,1110,3246,3,5,-0.3593713342208878,-0.5713337458230126,0.7378549959335807,1,1,53
5.7354167116878285,3.0,1.75,1620,4200,1.0,0,0,5,830,3308,34,54,-0.35965534214580264,-0.5692490417785544,0.7393264254036801,1,0,69
4.97979418857368,3.0,1.75,2250,26337,1.0,0,0,3,2250,2480,1,45,-0.3605878329075779,-0.5743071265586285,0.7349474397145609,0,0,34
5.362274323260959,3.0,2.5,1720,99916,2.0,0,0,4,1720,2239,17,26,-0.36002159493737335,-0.574115634401358,0.7353745232972625,0,0,24
5.05270799131024,4.0,2.5,3030,9687,2.0,0,0,3,2020,320,26,27,-0.3561039620066832,-0.5743472041725732,0.7370992180855243,1,1,16
5.382221169217294,3.0,1.0,1030,9120,1.0,0,0,3,1030,2082,17,20,-0.3618640690695003,-0.5726177774477882,0.7356380064047936,0,1,53
5.441033052311085,3.0,2.5,2190,4882,2.0,0,0,3,2190,1346,19,67,-0.3592442393071749,-0.568135647144868,0.7403819709905768,0,0,15
5.079677547079971,3.0,2.0,1440,5600,1.0,0,0,4,720,1943,31,34,-0.35989374214411596,-0.5718322247941304,0.7372139452374051,1,1,72
5.539128802325881,4.0,2.5,2170,9600,1.0,0,0,3,1460,3786,30,31,-0.35793467510742666,-0.5702539821318027,0.739387019238614,1,0,34
5.930723130928689,4.0,3.75,2930,3200,1.5,0,0,5,2130,293,34,58,-0.36059870896450247,-0.5691236921049513,0.7389633239734992,1,0,89
5.103271125464426,3.0,1.5,1180,9048,1.0,0,0,3,1180,2949,6,66,-0.3617604058689126,-0.5715977224489592,0.7364818072679882,0,1,54
5.5254529391317835,4.0,4.25,2360,57514,2.0,0,0,4,2360,2212,14,2,-0.3624598844279371,-0.5734089309778021,0.7347278612216775,0,1,75
6.064289424502655,3.0,1.5,1660,8797,1.0,0,0,4,1660,103,3,3,-0.3594200366960499,-0.5706941721769356,0.7383260790901891,0,0,58
5.6685671184617625,3.0,2.75,2390,9313,1.0,0,0,5,1390,508,34,62,-0.3597819158466237,-0.5684471699277148,0.739881604063045,1,0,72
5.759458308535927,3.0,2.0,1360,5120,1.5,0,0,4,910,3026,34,55,-0.36152684167614185,-0.5698182848162093,0.7379738918395333,1,0,90
6.058513501426136,3.0,2.25,1840,3500,1.5,0,0,5,1540,2346,34,59,-0.3601970473870921,-0.5699418846517168,0.738528493135688,1,0,104
5.579100697308661,3.0,2.25,1800,43647,1.0,0,0,4,1800,1522,41,41,-0.35743586920980164,-0.5690974647146878,0.7405185177006367,0,1,38
5.5609889036013165,4.0,3.75,4130,12320,2.0,0,0,3,4130,756,24,37,-0.3593825769727004,-0.5717793232968839,0.7375042839323841,0,0,13
5.282929305026058,3.0,1.75,2220,132858,1.0,0,0,3,1110,569,15,15,-0.3584667126998451,-0.5729032738679659,0.7370776449449089,1,1,26
5.601272609212835,5.0,3.5,3490,9680,2.0,0,4,3,2460,1489,35,70,-0.3600129253939543,-0.5674757587392987,0.7405146567033932,1,0,34
5.14453547117045,4.0,2.5,1830,5175,2.0,0,0,3,1830,2124,20,23,-0.35914336102801253,-0.5743981364562162,0.7355833243522644,0,0,11
6.291031360572517,4.0,2.75,1550,4000,1.5,0,0,3,1550,2861,34,48,-0.35971416220439023,-0.5694294353019209,0.7391588731262915,0,1,84
5.854862241964021,3.0,2.0,2050,9000,1.0,0,0,4,2050,1852,22,25,-0.3598441323491246,-0.5704282636692038,0.738324993767137,0,1,63
5.882552112056899,2.0,1.0,1230,6600,1.0,0,0,3,1130,2707,34,57,-0.36044206490748854,-0.5705357484179311,0.7379501864099074,1,1,108
5.221273464836209,4.0,2.5,3150,5886,2.0,0,0,3,3150,655,31,37,-0.35934950339035604,-0.5723713844903,0.7370610101136551,0,0,0
5.025955928024989,3.0,2.25,3800,33825,1.0,0,0,4,3330,1902,17,26,-0.3603569992199248,-0.5732739658807297,0.7358666952353471,1,1,38
6.1204602058632425,3.0,2.5,1350,3068,2.0,0,0,3,1350,3712,34,59,-0.36017690963674026,-0.5699040733527632,0.7385674924747607,0,0,23
5.040807314377168,3.0,2.0,1530,8700,1.0,0,0,4,1530,2240,31,33,-0.36039269769601795,-0.572143740001164,0.7367283381443034,0,0,44
5.667151708913016,3.0,2.5,2290,2798,3.0,0,0,4,2290,1827,34,46,-0.36018493098662063,-0.5694193695797765,0.7389373431066624,0,1,61
5.248019309322324,2.0,1.5,1480,15641,1.0,0,0,4,1480,275,34,65,-0.36165338872705666,-0.5706255684006059,0.737287791238755,0,1,74
4.92027729896407,3.0,1.75,1970,10270,1.0,0,0,4,1970,2605,17,20,-0.3618025553026227,-0.5726445323558305,0.7356474363031961,0,0,48
5.791148726941748,2.0,1.0,720,4840,1.0,0,0,4,720,3155,34,61,-0.36138070265036787,-0.5699938164272705,0.7379099111589444,0,1,67
5.891951101501342,3.0,2.0,1080,7236,1.0,0,0,5,1080,3687,34,60,-0.35973227257918877,-0.5685893630276501,0.7397964776320738,0,0,67
5.46276812062682,4.0,2.5,2790,45902,2.0,0,0,3,2790,1405,41,44,-0.35704272276902776,-0.5694740468887947,0.7404186680775804,0,1,27
5.399714154653702,5.0,2.75,2040,7488,1.0,0,0,4,1200,511,18,22,-0.35815847538612483,-0.5693584204317496,0.7399685774359271,1,0,45
4.741765063166549,3.0,1.0,1320,8220,1.0,0,0,3,1320,1378,10,73,-0.36199288694212267,-0.5724089174821488,0.7357371684169709,0,1,55
5.571791844560622,3.0,2.25,1680,57063,2.0,0,0,4,1680,2852,26,27,-0.3558812631415079,-0.5747499234863362,0.7368928361690427,0,0,25
5.807468692262709,3.0,2.0,2140,4923,1.0,0,0,4,1070,3738,34,47,-0.3600888525499605,-0.5687458708144785,0.7395026387381815,1,0,86
5.537381699723396,3.0,1.75,1660,9600,1.0,0,0,3,1380,1301,5,9,-0.3578888466435825,-0.569049110924918,0.7403368711631798,1,1,33
5.316144527214847,3.0,2.25,1540,5338,1.0,0,0,5,770,3856,34,54,-0.35970313121471753,-0.5689128122373163,0.739561944306598,1,0,60
5.142907028436074,3.0,2.0,1880,10758,1.0,0,0,5,940,838,31,37,-0.3593851464123321,-0.571936959192319,0.7373807912117254,1,1,62
5.241747015059643,3.0,1.0,1250,15603,1.0,0,0,4,1250,498,31,34,-0.35977696844467155,-0.572207808958209,0.736979220497714,0,0,55
5.333356635557712,5.0,2.0,2120,137565,1.5,0,0,3,2120,1106,40,40,-0.3633493383680654,-0.5702394272036614,0.736752505234919,0,1,101
5.710774547627217,3.0,1.75,1810,3000,1.5,0,0,4,1810,2865,34,50,-0.36053042018198184,-0.5689162372245647,0.739156364476182,0,0,111
5.602274506519572,3.0,2.5,2370,11172,2.0,0,0,3,2370,376,24,34,-0.3595646879554291,-0.5714316676778766,0.737684949250285,0,0,21
5.3949418645373415,3.0,2.5,1970,4036,2.0,0,0,4,1970,2569,37,38,-0.35647434165410186,-0.5733784006639029,0.7376742190116037,0,0,11
5.563430310741207,3.0,2.5,2110,4099,2.0,0,0,3,2110,1157,41,41,-0.35798170625364295,-0.5691249046872104,0.7402337069145826,0,0,13
5.991560696331651,3.0,3.0,2080,10521,1.5,0,0,3,2080,3763,18,22,-0.35892632545671194,-0.5693276685451909,0.7396201043258895,0,1,10
5.464742634854496,4.0,2.25,3720,12384,1.0,0,2,5,1860,2241,32,43,-0.35816888147338494,-0.5715637950487988,0.7382613903852205,1,0,44
5.704560760520956,2.0,1.75,1370,5125,1.0,0,0,5,1370,3921,34,47,-0.3601408784967127,-0.568657678902566,0.7395451249658551,0,0,70
5.462636178156411,4.0,2.5,2961,12146,2.0,0,0,3,2961,1623,32,43,-0.35798037145538175,-0.5716858885432332,0.7382582871144765,0,1,16
5.598227008222828,3.0,2.25,2090,12112,2.0,0,0,3,2090,972,30,31,-0.3579373864785819,-0.5699115250621046,0.7396497015224629,0,1,31
5.213262117050956,3.0,2.5,2600,7210,2.0,0,0,3,2600,3072,31,37,-0.35944554253825045,-0.5718477711763811,0.7374205235481233,0,0,25
5.430541086359215,3.0,2.25,1870,9000,1.0,0,0,3,1440,128,5,9,-0.35835251631055715,-0.569102697758505,0.7400713434918851,1,0,36
5.43811249788455,4.0,2.5,2620,9873,2.0,0,0,3,2620,2193,15,43,-0.3579580036587276,-0.5717087320941285,0.7382514431167624,0,1,27
5.761650132426935,3.0,2.5,2430,54059,2.0,0,0,3,2430,901,15,15,-0.3581489567680626,-0.5733532712464278,0.7368821826567451,0,1,27
5.189384973520334,3.0,1.75,1340,16480,1.0,0,0,4,1340,2064,17,26,-0.3605645257127065,-0.5733960620654752,0.7356698843947445,0,0,46
5.533929864977624,2.0,1.0,1170,10621,1.0,0,0,3,1170,3077,26,27,-0.3558250651456482,-0.5743349975521869,0.7372434018699826,0,1,51
5.638354669333745,3.0,1.75,2000,10182,1.0,0,0,5,1400,3287,18,21,-0.3586542563833894,-0.5700734856286135,0.7391774789327128,1,0,51
5.694187475190318,5.0,2.5,2070,12000,1.0,0,0,4,1340,1284,3,7,-0.3581796051582373,-0.5709064729876558,0.7387646239158209,1,0,47
5.347823116517181,4.0,3.0,4590,9150,2.0,0,0,3,3490,567,34,70,-0.36017988614655017,-0.5681625139790292,0.7399066206789122,1,1,33
5.808613438361433,5.0,1.0,2550,4623,2.5,0,0,4,2550,3680,34,59,-0.3601904138117956,-0.569900969816585,0.7385633015525503,0,0,109
5.274739698213991,3.0,1.0,1060,9600,1.0,0,0,4,1060,2545,14,13,-0.36304453273608106,-0.5729861770344228,0.7347690168875641,0,0,52
5.339349175121358,2.0,1.75,1220,5000,1.0,0,0,5,860,3075,31,35,-0.360115763559712,-0.5717568895708504,0.7371639546695647,1,0,93
5.485723739090026,4.0,2.25,1790,7203,1.0,0,0,4,1110,1440,19,67,-0.3590715057842326,-0.5681465731324549,0.7404573756616188,1,0,41
5.685921650160466,3.0,2.0,2060,4040,1.0,0,0,4,1120,3081,34,47,-0.36028631632878455,-0.5687644030359065,0.7393921991104884,1,1,67
5.923739668370816,2.0,2.5,1140,1182,3.0,0,0,3,1140,1495,34,50,-0.36064009872260366,-0.56866373192702,0.7392971521547916,0,0,7
5.528917369857754,4.0,2.5,2870,12648,2.0,0,0,4,2870,1850,15,17,-0.35776642756020754,-0.5721265635936605,0.7380205813805709,0,0,28
4.999990604584841,6.0,1.5,2550,33740,1.0,0,0,4,1750,2357,14,13,-0.3628466976042843,-0.572594051450403,0.7351723106056691,1,1,56
6.144685455353846,4.0,3.5,2790,10125,1.5,0,0,5,2790,2924,22,25,-0.35975942119597876,-0.5708421864604746,0.7380463108896075,0,0,29
5.248019309322324,3.0,1.0,1110,7962,1.0,0,0,3,1110,206,34,65,-0.36157992006792444,-0.5706308399897714,0.7373197446537297,0,1,52
5.521205566113827,2.0,1.0,940,5375,1.0,0,0,4,940,1502,10,73,-0.3617868393070361,-0.5717582824004452,0.736344178635723,0,0,62
4.604753432491749,3.0,1.75,2880,18296,1.0,0,0,3,1580,2755,39,69,-0.3609087512849821,-0.5712852963079169,0.7371417661944617,1,1,56
5.812138499293826,3.0,1.5,1200,4800,1.0,0,0,4,1200,921,3,6,-0.35863060453323553,-0.5708912292432983,0.7385575765403819,0,0,52
6.548344279226579,3.0,1.0,1030,4958,1.0,0,0,5,1030,3005,34,48,-0.3596515307110089,-0.5694129888196398,0.7392020188153662,0,1,62
4.953894250450752,2.0,2.5,1240,2689,2.0,0,0,3,1240,3741,14,2,-0.3624502705005601,-0.5728145053879194,0.7351961260991954,0,0,28
5.227537184486989,3.0,2.0,1200,9566,1.0,0,0,3,1200,461,27,28,-0.3621312777082796,-0.5739077690263124,0.7345003814543665,0,0,19
4.982127258550819,3.0,3.25,2780,4002,2.0,0,0,3,2780,847,11,11,-0.3560613491521227,-0.5705767657940809,0.7400422082394603,0,0,5
4.9603454223579835,3.0,2.25,1765,7652,2.0,0,0,3,1765,2461,14,2,-0.3626051205093893,-0.5729622524792759,0.7350046148251355,0,0,18
5.727246524676092,4.0,2.5,1960,14242,1.0,0,1,4,1290,392,6,65,-0.361732278849513,-0.5706704769331887,0.7372143278553294,1,1,56
5.852245367858027,2.0,2.5,2680,11214,1.0,0,0,3,2680,1833,30,32,-0.3567781427788108,-0.5705433588847609,0.7397226726738863,0,0,8
5.269209880887558,3.0,2.0,1410,7622,1.0,0,0,4,1410,826,31,36,-0.3599787065664666,-0.5728028562079878,0.7364185078735495,0,0,31
5.096785685464752,4.0,2.5,2240,3712,2.0,0,0,3,2240,2127,20,23,-0.359605849425853,-0.5741304810646232,0.7355663286007694,0,0,0
5.22194845775925,4.0,2.75,3120,7644,2.0,0,0,3,3120,3952,37,38,-0.35673618343002533,-0.573480256102648,0.7374684340988572,0,0,4
5.62351943619821,3.0,2.25,1450,4706,2.0,0,0,3,1450,3659,16,16,-0.35854334341914884,-0.5686236867202195,0.7403470630660488,0,0,5
5.214131829937762,3.0,3.0,2340,5002,2.0,0,0,3,2340,3847,26,27,-0.3558638066125966,-0.5745188267807025,0.7370814533128056,0,1,1
4.832676636472971,5.0,2.75,2481,4045,2.0,0,0,3,2481,2657,1,0,-0.36249429109511383,-0.5737567893097456,0.7344392661373867,0,0,0
5.347823116517181,3.0,3.25,1530,1602,2.0,0,0,3,1140,3112,34,49,-0.3612269744640944,-0.5700548146769541,0.7379380605329556,1,1,1
5.746203190540153,3.0,2.25,1250,7500,1.0,0,0,5,1250,39,34,65,-0.36164362056599786,-0.5704570983965342,0.7374229387488047,0,0,72
6.282133226634109,1.0,0.75,560,12120,1.0,0,0,3,560,3749,7,10,-0.3553718480709839,-0.5719252841559943,0.7393323467438029,0,1,47
5.144318190395032,4.0,1.75,2200,7475,1.0,0,0,5,1100,3387,34,57,-0.3605072393999548,-0.5707105199001599,0.737783188216913,1,0,59
5.110335987518469,3.0,1.75,1460,10584,1.0,0,0,3,990,419,34,69,-0.3612336982182531,-0.5710247520679957,0.7371844733831879,1,0,17
5.27268870994452,3.0,1.5,1650,9380,1.0,0,0,5,1130,1114,31,36,-0.35995449990180306,-0.5724320696121575,0.7367185919195911,1,0,36
5.986137885602257,5.0,2.5,3200,17204,1.0,0,0,3,2160,3816,3,3,-0.3593999766712528,-0.5702245305491979,0.7386986134606249,1,1,62
5.553970459474645,3.0,2.25,2560,41346,2.0,0,0,3,2560,558,15,15,-0.35874559992530863,-0.572671584199474,0.7371220056304758,0,0,28
4.8737282469857135,3.0,2.25,2080,4252,1.5,0,0,3,1550,1529,17,26,-0.36013304374224464,-0.5728123754232346,0.7363356390715703,1,0,11
5.7270912565525744,3.0,1.0,1070,7140,1.0,0,0,3,1070,2554,34,57,-0.36058689062193616,-0.5706657580802927,0.737778887517289,0,0,25
5.051464594525896,3.0,1.75,2190,12626,2.0,0,0,4,2190,704,17,26,-0.36033681278667784,-0.5732166624457397,0.7359212180969548,0,1,36
4.585858700198097,3.0,1.5,2060,15837,1.5,0,0,3,2060,625,31,35,-0.36035911461247117,-0.5717294902810227,0.7370662781994016,0,1,111
5.9642412729719245,3.0,1.75,2640,8000,1.0,0,3,4,1320,2319,22,25,-0.3598864968904018,-0.5704900163876349,0.7382566292001657,1,1,54
5.0806818738035515,3.0,2.5,1720,8755,1.0,0,0,3,1000,2374,14,13,-0.3631573978281797,-0.5724431788327293,0.7351363896655811,1,1,31
5.674031557741883,5.0,3.5,3880,13885,2.0,0,3,4,2540,692,3,5,-0.3590974657031173,-0.5711972143704317,0.7380939997189094,1,0,35
5.679034304967007,2.0,1.0,960,4920,1.0,0,0,3,960,3852,34,56,-0.3602812044280532,-0.5685432624752776,0.7395647452588846,0,1,72
5.338811102068997,3.0,2.5,2340,59058,1.0,0,0,3,2340,1647,20,23,-0.35894330532245117,-0.5737791890047621,0.736163803666841,0,0,29
6.573207505183356,3.0,2.5,2660,13367,2.0,0,2,3,2660,2964,42,3,-0.3591394530619405,-0.5699340379879794,0.7390494202670662,0,0,22
6.027978711644702,3.0,1.75,2090,4725,2.0,0,0,3,1610,2183,34,74,-0.3608490485026602,-0.5687531238288038,0.7391264088974917,1,1,67
5.681222202396027,3.0,2.5,1820,4910,2.0,0,0,3,1820,1994,15,17,-0.3574917120275617,-0.5721918482563465,0.7381030853617868,0,0,21
5.068822519557331,4.0,2.5,2310,8030,2.0,0,0,3,2310,1001,11,11,-0.3561639753313652,-0.5703821140932822,0.7401428690453192,0,0,36
5.44664366412747,3.0,1.0,920,14400,1.0,0,0,4,920,2574,1,0,-0.362195935292447,-0.573606613849308,0.7347037205608533,0,0,37
5.146831908231773,1.0,1.0,790,13062,1.0,0,0,3,790,1073,34,69,-0.3611727595576291,-0.5710634026139234,0.7371843920950409,0,1,72
5.677894703704073,2.0,1.75,1500,6800,1.0,0,0,4,910,3980,34,56,-0.36033221154213024,-0.5684212185141942,0.7396337037128555,1,1,72
5.754209802805347,3.0,1.0,1240,11108,1.0,0,0,4,1240,652,25,68,-0.3619144719384409,-0.5712943858197462,0.7366414594172379,0,0,62
5.63260249314496,4.0,2.5,2730,36183,2.0,0,0,3,2730,296,30,31,-0.3578820073952188,-0.5699168797343452,0.7396723727277074,0,0,28
4.636055798275844,3.0,1.0,1170,11000,1.0,0,0,2,1170,845,11,11,-0.3562246745695568,-0.570478793149801,0.7400391393663985,0,0,34
6.557931549945357,5.0,3.25,3410,9088,2.0,0,3,3,2760,2334,34,58,-0.3607210697325012,-0.5692677423255069,0.7387926281431483,1,1,102
5.740388185724998,4.0,2.5,2700,9320,2.0,0,0,4,2700,599,18,21,-0.3587107856917551,-0.569665098763495,0.7394648385685294,0,0,20
5.295738286001397,4.0,1.75,1650,7800,1.0,0,0,3,1650,893,31,36,-0.3597351134717995,-0.5726031292901907,0.7366928155361043,0,1,46
5.569084801622417,2.0,1.0,670,2378,1.0,0,0,3,670,2293,34,61,-0.361185493012321,-0.5697556833682089,0.7381893394699437,0,1,95
5.162627958459476,3.0,2.0,1670,7757,1.0,0,0,3,1670,7,17,18,-0.3608979469803894,-0.5729360537036374,0.7358647635481963,0,0,22
5.5700145149918345,3.0,1.75,1530,10731,1.0,0,0,3,1530,1364,16,16,-0.35861429396440664,-0.5685067981005993,0.7404024639868607,0,0,28
4.994731722261043,3.0,2.25,1500,7615,1.0,0,0,3,1150,2399,14,13,-0.3627880043985021,-0.5727444984937696,0.7350840790750897,1,0,30
4.5539992831311995,4.0,1.75,1720,7200,1.0,0,0,3,1220,2455,14,13,-0.3630832428718848,-0.572679823039697,0.7349886931299401,1,0,40
5.14884749544479,5.0,3.0,2920,11440,2.0,0,0,3,2920,1296,35,62,-0.359749041330757,-0.5678669073703768,0.7403430304765523,0,0,11
