price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,city,x,y,z,zipcode,log_sqft_lot,was_renovated,age
386591.0,3.0,2.5,1690,2.0,0,0,3,1150,540,15,-0.3579834263174514,-0.5723517808180447,0.7377403565177545,17,7.386470848829894,0,0
524950.0,3.0,1.75,1890,1.0,0,0,3,1290,600,34,-0.36055448653911204,-0.5685600196653934,0.7394186677888278,56,8.249575150000197,0,40
241000.0,2.0,2.0,1470,2.0,0,0,3,1470,0,20,-0.3592504987458286,-0.5744444581770117,0.7354948290916756,23,8.048468743668883,0,9
461000.0,2.0,1.0,1060,1.0,0,0,3,1060,0,34,-0.3601137051964631,-0.5684222084295911,0.7397393542956204,62,8.881002624255569,1,88
810000.0,4.0,2.5,3480,2.0,0,0,3,3480,0,41,-0.35739754805184115,-0.5696867125123565,0.7400838075741123,41,10.989402908557974,1,26
885000.0,4.0,2.75,2730,1.5,0,0,3,1550,1180,34,-0.3598458843612558,-0.5691342116664039,0.7393221142500249,54,8.177796683277778,1,93
247000.0,3.0,2.25,1580,2.0,0,0,4,1580,0,14,-0.3630528638990726,-0.5730345063522968,0.7347272096120173,13,8.979920411691197,0,28
296500.0,3.0,2.75,2170,1.0,0,0,4,1380,790,17,-0.361719161085413,-0.5726903832255337,0.7356527533182056,20,8.974744612722732,1,36
141800.0,2.0,1.0,930,1.0,0,0,4,930,0,31,-0.3598991467583481,-0.5718047281631635,0.737232634256558,34,8.464635940677562,1,72
333000.0,4.0,2.0,1580,2.0,0,0,2,1580,0,34,-0.3604338102480992,-0.5701121323961388,0.7382815350019022,64,8.962007209588313,0,108
602000.0,5.0,1.75,3290,1.5,0,0,3,3290,0,30,-0.3582975060476022,-0.5702738798729234,0.7391959138785543,31,9.38437770918244,1,41
565000.0,4.0,2.25,2110,2.0,0,0,4,2110,0,15,-0.35840570532673605,-0.5717549387522434,0.7379984013544091,15,9.277905558138606,0,35
373000.0,3.0,2.5,1670,2.0,0,0,3,1670,0,41,-0.3578009999109771,-0.5690719104892612,0.7403618069260511,41,8.179199798423085,0,15
588000.0,3.0,2.25,2030,1.0,0,0,4,1190,840,30,-0.35793851450116787,-0.5700214450225477,0.739564447530507,31,8.902591637374087,0,37
485000.0,3.0,1.0,1500,1.5,0,0,3,1370,130,34,-0.360503321018343,-0.5687942094842953,0.7392634867162595,50,8.318986125392058,1,88
482500.0,3.0,2.25,1450,2.0,0,0,3,980,470,34,-0.36020242081046205,-0.5697597098551165,0.7386664261140454,59,7.276556402718709,0,9
251200.0,4.0,1.5,1310,1.0,0,0,3,1060,250,10,-0.36184677995686765,-0.5716603873333312,0.736390731465811,66,9.018089684104343,0,61
869000.0,5.0,3.25,4180,2.0,0,0,4,2880,1300,15,-0.3586180750936074,-0.5718147240167506,0.7378488989039715,15,10.804116272920615,0,35
464000.0,3.0,1.75,1630,1.0,0,0,3,1630,0,41,-0.35753292988476926,-0.5690625951163265,0.7404984583964268,41,10.261196961231645,1,47
755000.0,4.0,2.5,2660,2.0,0,0,3,2660,0,30,-0.3576987845317982,-0.5701320468561354,0.7395951789270315,31,9.254644297532707,0,21
280000.0,3.0,2.5,1720,2.0,0,0,3,1720,0,31,-0.35977570408874315,-0.5722132629074616,0.7369756048868719,34,7.558516743045645,0,9
485000.0,2.0,2.25,1260,3.0,0,0,3,1260,0,34,-0.3604749426299717,-0.5690648010059297,0.7390690549549482,47,7.123672785204607,1,10
305000.0,3.0,1.75,1610,1.0,0,0,3,1610,0,31,-0.35959782885823416,-0.5727283850223955,0.736662472554482,36,9.41311793733752,1,33
110700.0,2.0,1.0,680,1.0,0,0,3,680,0,33,-0.3611978786104028,-0.5714011976780777,0.7369102820421243,72,8.99528899055931,1,73
850000.0,4.0,3.5,2640,2.0,0,2,3,2640,0,34,-0.36153676345102087,-0.5700624541098475,0.737780432844094,63,8.682877107057168,1,77
350000.0,3.0,2.25,1640,2.0,0,0,4,1640,0,3,-0.35888649223811425,-0.5709418393420463,0.7383941371501693,6,8.881975184248866,0,29
319950.0,4.0,1.75,2310,1.0,0,0,4,1650,660,31,-0.3599595875877769,-0.572360623604002,0.736771614444582,36,8.992930352509733,1,38
700000.0,3.0,1.75,2010,1.0,0,0,5,1230,780,34,-0.36033239495385033,-0.5697922227596485,0.7385779498667976,59,8.498214224818435,0,102
368000.0,2.0,1.5,1660,1.0,0,0,5,830,830,34,-0.36179207063269625,-0.5703457833890835,0.7374362243595028,65,8.45126704130007,0,106
433500.0,3.0,2.5,2200,2.0,0,0,3,2200,0,34,-0.3605800434153657,-0.5706819551099346,0.7377697055331534,57,8.119993827725105,0,5
611000.0,4.0,2.5,2460,2.0,0,0,3,2460,0,30,-0.35751368617415774,-0.5716744792546172,0.7384932321742212,42,8.343077871169381,1,16
1000000.0,2.0,1.75,2430,1.0,0,4,3,2430,0,35,-0.35990732495053696,-0.5677388439898051,0.7403643173952055,70,10.060534035475412,1,63
307000.0,3.0,1.0,1370,1.0,0,0,3,1370,0,7,-0.35613670547493526,-0.5718237123327041,0.7390428194817296,10,8.922791623969635,1,54
442500.0,3.0,1.75,1800,1.0,0,0,3,1800,0,31,-0.35981024558826363,-0.5725692515143997,0.7366824549220334,36,9.23024103368252,1,47
485000.0,3.0,1.75,2200,2.0,0,2,3,2200,0,10,-0.3620346322222999,-0.5721042160601368,0.7359535929920313,73,8.949884285777992,1,106
367000.0,2.0,1.0,700,1.0,0,0,3,700,0,34,-0.3605122738960899,-0.5682968433559568,0.7396415335836178,56,7.755767170102997,1,69
429000.0,3.0,2.5,1920,2.0,0,0,3,1920,0,26,-0.35572425065462765,-0.5743342748939777,0.7372926136739827,27,9.624104282899042,0,19
446000.0,5.0,2.75,2190,1.0,0,0,5,1370,820,16,-0.35868255506376917,-0.568306160387101,0.7405234181030312,16,9.448411943874628,0,36
572500.0,3.0,2.25,2030,1.0,0,0,4,1500,530,24,-0.3593808549687,-0.5715592541610682,0.7376756875923253,37,9.189321004752108,0,30
477000.0,3.0,2.5,1350,3.0,0,0,3,1350,0,34,-0.36064860315373126,-0.5685923087170126,0.7393479367057976,56,7.627544390488503,0,9
518000.0,3.0,2.5,1680,2.0,0,0,3,1380,300,34,-0.3603977444231809,-0.5685468135446219,0.7395052309638794,56,7.648263030901919,0,6
462000.0,5.0,1.75,1250,1.0,0,0,4,1250,0,3,-0.35863511061272635,-0.5708698014869976,0.7385719512586391,6,9.262078567380597,0,48
1190000.0,4.0,3.0,2240,1.5,0,0,4,1270,970,34,-0.360555463762581,-0.5692504721349498,0.7388867690824401,52,8.699681400989512,1,100
137000.0,3.0,1.0,950,1.0,0,0,3,950,0,34,-0.3613280641308312,-0.570560396525319,0.7374977043952997,49,8.938662873666118,1,60
530000.0,3.0,3.5,2320,2.0,0,0,3,2060,260,18,-0.35845978329909917,-0.5697660971552798,0.7395087411853921,21,8.063062911326792,0,17
818000.0,2.0,2.5,2380,1.0,0,2,3,2380,0,30,-0.3567549103702459,-0.5705276396181876,0.7397460012453041,32,9.14580185083861,0,3
640000.0,2.0,2.25,1540,3.0,0,0,3,1540,0,34,-0.3603731780896207,-0.5696551722392756,0.7386637646822997,59,6.865891074883438,0,7
298450.0,5.0,3.0,2100,1.0,0,0,3,1200,900,14,-0.36217828852763634,-0.5728204863024884,0.7353254910523456,2,9.185330208972015,0,7
575000.0,4.0,2.5,2500,2.0,0,0,3,2500,0,37,-0.3567329412226619,-0.5734406323925058,0.7375008134015257,38,8.506334448081361,1,1
730000.0,4.0,2.5,3230,2.0,0,0,3,3230,0,32,-0.3571426887887792,-0.5722230074557334,0.7382478781432678,43,8.900003608959596,1,10
551000.0,3.0,2.5,2830,2.0,0,0,3,2830,0,16,-0.3585608800223444,-0.5686225590869228,0.7403394360798573,16,8.666130304190608,0,13
271310.0,2.0,1.0,870,1.5,0,0,2,870,0,34,-0.36043356259929693,-0.5701117442585137,0.7382819556311083,64,8.58316818033977,0,108
675000.0,4.0,3.0,2690,1.0,0,0,3,2690,0,25,-0.3618322052267658,-0.5713832822249744,0.7366129241701853,68,10.250652418696085,1,60
479000.0,3.0,2.5,1260,3.0,0,0,3,1260,0,34,-0.36057446465308984,-0.5693812649721394,0.7387767122337198,52,6.7912214627261855,0,6
520000.0,4.0,3.5,2680,2.0,0,0,3,2040,640,34,-0.3594158269598452,-0.5686208785344361,0.739926050241169,60,9.210440366976515,1,72
599950.0,3.0,2.5,2660,2.0,0,0,3,2660,0,34,-0.3603954949676515,-0.5706960521308391,0.7378489705144924,57,8.512381634419015,0,0
483945.0,2.0,1.75,1480,1.0,0,0,4,840,640,34,-0.3615148700543244,-0.569828890595739,0.7379715673195237,55,8.54110501146255,1,63
390000.0,4.0,2.25,1770,1.0,0,0,4,1190,580,31,-0.35992246347196155,-0.5726214210044217,0.7365870814066396,36,10.408285043563776,0,49
192500.0,2.0,1.0,950,1.0,0,0,3,950,0,34,-0.3610517205233148,-0.571162663226686,0.7371667838711627,69,8.948066103458935,1,88
330000.0,2.0,1.0,860,1.0,0,0,4,860,0,34,-0.36171320525890444,-0.5704892100355965,0.7373639660129121,65,9.02509454366498,0,66
250000.0,4.0,2.0,1960,1.0,0,0,5,1160,800,17,-0.36041665479931123,-0.5728200676714923,0.7361908753958455,19,8.93075873555827,0,36
243000.0,2.0,1.0,1770,1.5,0,0,4,960,810,34,-0.3603402698468878,-0.5715094103309771,0.7372461487385411,71,8.616676469901186,0,71
575000.0,4.0,1.75,1280,1.0,0,0,3,860,420,34,-0.3604045891566072,-0.568686822825534,0.7393942315567907,56,8.709630081951286,1,88
639000.0,4.0,2.5,2150,2.0,0,0,4,2150,0,30,-0.3574961549148535,-0.5698765016933102,0.73989004050527,31,9.395075679994072,1,32
710000.0,2.0,1.0,1790,1.0,0,0,4,1040,750,34,-0.36005360554184634,-0.569512421325665,0.738929633383379,53,8.294299608857235,0,91
675000.0,3.0,2.25,1990,2.0,0,0,4,1990,0,30,-0.3579351266858667,-0.5702438181187572,0.7393946395408304,31,9.236105579862208,0,27
405000.0,5.0,2.5,2430,2.0,0,0,3,2430,0,31,-0.3595297547070019,-0.5727586083551692,0.736672201209855,36,8.47261414801827,0,13
615000.0,4.0,2.75,2820,1.0,0,0,3,1860,960,3,-0.3593465635817488,-0.5712067178880307,0.7379654007347309,5,9.487517459782817,1,49
490000.0,3.0,1.0,1910,1.0,0,0,4,1010,900,34,-0.36029417008230774,-0.5685049367813377,0.7395878905579434,56,9.010791269515602,1,68
467000.0,3.0,2.25,1270,2.0,0,0,3,1040,230,34,-0.3605453757959335,-0.5686905176477667,0.7393227489599413,50,7.101675971619444,0,9
480000.0,4.0,2.75,2050,1.0,0,0,4,1180,870,34,-0.3613811895815852,-0.5695773346423498,0.7382311939211964,55,8.284251797621916,0,28
755000.0,6.0,2.0,2150,1.0,0,0,3,1270,880,34,-0.3606476162228885,-0.568971059437378,0.7390569872719261,58,8.41316512099219,1,62
760000.0,4.0,1.75,2450,1.0,0,2,4,1630,820,3,-0.3589172150529743,-0.5714921007845354,0.7379533938396757,5,9.495594499353295,0,27
387000.0,2.0,2.25,1230,2.0,0,0,3,960,270,34,-0.3603345501276786,-0.5700380996304807,0.7383871457128394,64,7.155396301896734,1,2
925000.0,4.0,2.25,2260,1.0,0,0,4,2260,0,18,-0.35861479128908313,-0.5701022308573546,0.7391744569722056,21,10.645067690617664,0,47
415000.0,2.0,1.0,1050,1.0,0,0,4,1050,0,1,-0.36209178146937376,-0.5730645185779775,0.7351779371957012,0,11.003998038487318,0,71
263000.0,3.0,1.75,1570,2.0,0,0,3,1570,0,17,-0.36094896086178563,-0.5727978861931948,0.7359473005762064,19,8.958797346140274,0,32
519900.0,4.0,2.0,1820,1.0,0,0,4,1820,0,30,-0.3581058582898016,-0.570913712704521,0.7387947799656305,31,9.143238568435446,0,47
570000.0,2.0,1.75,1540,1.0,0,0,4,1190,350,34,-0.36129752768880563,-0.5695234229397311,0.7383137322364857,55,8.300528606199736,0,106
450000.0,3.0,1.5,2060,1.0,0,0,3,2060,0,41,-0.3567793770936004,-0.569876238965246,0.7402361436349406,44,10.711457836917562,0,61
1300000.0,4.0,3.5,4380,1.0,0,0,3,4380,0,30,-0.35702795122662945,-0.571145071642639,0.7391375712147505,32,11.212536332042088,0,13
300000.0,3.0,1.0,1090,1.0,0,0,4,1090,0,30,-0.3584125035223027,-0.5700123550023836,0.7393418644061164,31,9.200391041122515,1,59
320000.0,3.0,1.75,1480,1.0,0,0,4,1480,0,31,-0.3597682659398701,-0.5716296371869951,0.7374322699150638,34,8.885440911707585,0,49
387500.0,4.0,1.0,1320,1.5,0,0,3,1320,0,34,-0.3601671022858513,-0.5698389374995385,0.7386225312975568,59,8.398634855292102,0,85
458000.0,1.0,2.25,2140,1.0,0,0,3,1470,670,41,-0.35809825333050593,-0.5693092984520263,0.7400355151326877,41,9.24483841238375,0,38
1212500.0,4.0,3.5,4560,1.0,0,3,3,2230,2330,3,-0.3588113546012322,-0.5716425788837621,0.7378883206938235,5,9.719805070102831,0,19
380000.0,4.0,3.0,2800,2.0,0,0,3,2800,0,20,-0.359115634052524,-0.5744480935942929,0.7355578489452316,23,9.186559843310778,0,12
200000.0,3.0,1.0,1050,1.0,0,0,4,1050,0,31,-0.35971233342583986,-0.5719820055953976,0.7371862874853304,34,8.517393171418904,0,47
385000.0,3.0,1.5,1490,1.0,0,0,4,1490,0,16,-0.3587568637915012,-0.5684707044711571,0.7403611084062647,16,9.172742341560864,0,55
396675.0,2.0,1.0,1730,2.0,0,0,4,1730,0,34,-0.36143099329201805,-0.5702189557616208,0.7377113118138232,61,8.760296220470051,0,69
452000.0,4.0,1.0,1210,1.5,0,0,3,1210,0,34,-0.3601549160286596,-0.5687355720355469,0.7394783874879567,47,8.232440158470336,1,114
426000.0,4.0,2.5,2800,2.0,0,0,3,2800,0,20,-0.3591058448577794,-0.5744879311104215,0.7355315147547712,23,9.047233034106032,1,10
792000.0,3.0,1.5,1570,2.0,0,0,3,1570,0,34,-0.3606221902166075,-0.5692218984250688,0.7388762185080379,52,6.9574973708769505,0,99
315000.0,3.0,2.25,1400,1.0,0,0,2,1140,260,1,-0.3600495993588404,-0.5746361740502772,0.7349541165776258,45,10.361766465136906,0,27
1275000.0,4.0,2.0,2850,1.0,0,4,4,1450,1400,34,-0.36059092046473573,-0.5682708917210361,0.7396231349146491,56,8.969796305981806,0,44
326000.0,6.0,3.0,1880,1.0,0,0,4,1880,0,31,-0.3598669290140098,-0.5717234159996588,0.7373114192793347,34,8.881975184248866,0,48
268500.0,2.0,1.0,790,1.0,0,0,4,790,0,35,-0.35980415846678926,-0.5679794949384805,0.7402298702966764,62,9.038958755220563,1,61
440000.0,2.0,1.75,1300,2.0,0,0,3,1300,0,34,-0.35972391116170777,-0.5692896575275989,0.7392617896054369,48,8.294299608857235,1,66
300000.0,3.0,1.0,2120,1.0,0,0,4,1060,1060,31,-0.35933045348509934,-0.5723029338813903,0.7371234476456071,37,8.95364003713313,0,47
525000.0,3.0,1.5,1540,2.0,0,0,3,1540,0,34,-0.36130667137069017,-0.56982203479417,0.7380788154974128,61,8.470939806898775,1,73
978000.0,4.0,2.75,2620,1.5,0,2,4,1720,900,34,-0.3603088750206673,-0.5702723063366857,0.738218809843517,64,9.53082839615314,1,88
1125000.0,6.0,3.0,2880,2.0,0,0,4,2180,700,34,-0.3602895231069989,-0.5692070616932373,0.7390499174331073,47,8.068716192714781,1,95
700000.0,4.0,1.0,1680,1.5,0,0,3,1680,0,34,-0.36018748882201324,-0.5690290544631569,0.7392367063890009,47,8.299534570332597,1,93
315000.0,2.0,1.0,790,1.0,0,0,3,790,0,30,-0.35829617042803075,-0.5697463443447778,0.7396032432070384,31,8.84937050375457,1,59
309000.0,3.0,1.0,1092,1.5,0,0,3,1092,0,34,-0.36131301121177173,-0.5703496649508852,0.73766806059331,49,8.922791623969635,0,96
219950.0,3.0,1.5,1650,1.0,0,0,3,1090,560,14,-0.36246878824504336,-0.5727288482660484,0.7352537275743768,2,9.204020443231363,1,47
289000.0,3.0,2.5,2090,2.0,0,0,3,2090,0,9,-0.3599184751053645,-0.5736751156831145,0.7357686816682227,26,8.45553053102413,0,12
210000.0,4.0,1.75,2180,1.0,0,0,3,1180,1000,33,-0.3615450132270718,-0.5721507994698409,0.7361580442246478,73,10.265035603577836,1,64
260000.0,4.0,2.5,1990,2.0,0,0,3,1990,0,14,-0.362897030724606,-0.5727712673460694,0.735009401568471,13,8.805674944038582,0,25
699000.0,4.0,2.5,2650,2.0,0,0,3,2650,0,34,-0.3595146808995619,-0.5687811986318755,0.7397547852502027,60,8.980423936374544,0,8
1800000.0,4.0,3.5,4460,1.0,0,0,3,2550,1910,21,-0.3594021066596923,-0.5700221523457404,0.738853755193614,24,9.73825907316835,1,52
299950.0,3.0,1.0,910,1.0,0,0,4,740,170,35,-0.35988032432673456,-0.5675740182794962,0.7405038054841789,70,8.987321812850123,1,64
749950.0,3.0,2.5,2770,2.0,0,2,3,2770,0,3,-0.3586996560702038,-0.5713619037791233,0.7381599634530536,7,9.28489110324048,0,22
1100000.0,3.0,2.0,2390,2.0,0,1,5,2390,0,34,-0.35948936197740516,-0.5692093177684823,0.7394377263776966,54,8.837681215593195,0,75
555000.0,3.0,2.5,3050,1.0,0,0,4,3050,0,31,-0.36054314734812265,-0.572362841477772,0.7364844985441316,33,11.97388204278308,0,27
384000.0,3.0,2.5,1700,2.0,0,0,3,1700,0,37,-0.35650269263825457,-0.5733786131192536,0.7376603528448006,38,8.294299608857235,0,11
499950.0,5.0,3.5,3200,2.0,0,0,3,3200,0,31,-0.35910586440523956,-0.5726307591999772,0.7369782844615054,37,10.681917533624532,0,25
430000.0,3.0,1.75,1200,1.0,0,0,5,1200,0,34,-0.3607808789324574,-0.5703453712890167,0.7379317819730475,51,8.412054873292933,0,108
350000.0,4.0,2.25,2220,2.0,0,0,4,2220,0,20,-0.3594345273584884,-0.574299108107955,0.735518425988763,23,8.847072312567807,0,15
620000.0,3.0,2.5,2480,2.0,0,0,3,2480,0,30,-0.3571240183963922,-0.5707579357762054,0.739390163738265,32,9.10963566785455,1,10
765000.0,4.0,2.25,2560,1.0,0,0,4,1760,800,30,-0.35819541745026506,-0.5708222620511234,0.7388220273276028,31,9.401043372798052,1,38
250000.0,4.0,1.5,2500,1.0,0,0,4,1500,1000,17,-0.3616799397916047,-0.5724737939296924,0.7358405917154105,20,8.748463629942055,1,53
376000.0,2.0,1.0,1150,1.0,0,0,3,1150,0,34,-0.36084515453793176,-0.5687466938569032,0.73913325772376,74,8.294299608857235,1,67
475000.0,4.0,1.75,1650,1.0,0,0,4,1150,500,34,-0.360063736144315,-0.5683753002007692,0.7397997188668584,62,8.958797346140274,1,64
120750.0,3.0,1.75,1140,1.0,0,0,4,1140,0,14,-0.36313843855084293,-0.5728398906863058,0.7348366717069562,13,9.172534657240284,0,45
1690000.0,3.0,1.75,3400,1.0,0,2,5,1820,1580,34,-0.35965864833555944,-0.5695083308519541,0.7391251029207843,48,9.101194924715385,0,57
330000.0,3.0,1.0,1180,1.0,0,0,4,1180,0,15,-0.3579834263174514,-0.5723517808180447,0.7377403565177545,15,10.67185815433366,0,55
619500.0,3.0,2.5,1700,2.0,0,0,3,1700,0,34,-0.36018486456422866,-0.5699236370051775,0.7385485165658646,59,8.32020459757888,0,22
345000.0,3.0,1.5,1240,1.0,0,0,4,1240,0,3,-0.3589062388389308,-0.5712848950289556,0.7381191505673373,5,9.32375833901174,1,60
598000.0,5.0,2.25,2890,2.0,0,0,3,2890,0,32,-0.3576499912492839,-0.5711949609786104,0.7387982135279099,42,9.431802510507854,1,37
335000.0,3.0,1.0,1060,1.0,0,0,4,1060,0,16,-0.3587106433274543,-0.568909019734862,0.74004675637957,16,9.21542741102474,0,47
372500.0,4.0,1.75,1590,2.0,0,0,4,1590,0,35,-0.3598019634088004,-0.5682204512444149,0.7400459890539006,62,9.261413642160184,0,92
300000.0,6.0,5.25,2860,2.0,0,0,3,2860,0,1,-0.3615672136201203,-0.5736867298258049,0.7349508051949848,1,8.645234541297121,0,36
194000.0,1.0,1.0,820,1.0,0,0,3,760,60,34,-0.36139115378203307,-0.570073454160534,0.7378432698273859,61,6.966967138613983,0,7
507500.0,3.0,2.0,2020,1.0,0,0,3,1020,1000,3,-0.358597352852313,-0.5712396577452563,0.7383042678641349,7,9.001962272862446,1,51
325000.0,4.0,2.25,1870,1.0,0,0,4,1170,700,18,-0.35886032678178187,-0.5691200730124859,0.7398118736248666,22,9.177920480720072,0,55
329900.0,3.0,2.5,2170,2.0,0,0,3,2170,0,20,-0.35942132304507973,-0.5743169371300034,0.7355109572712948,23,8.498214224818435,1,10
329000.0,4.0,2.5,1600,1.0,0,0,3,830,770,34,-0.3613203164901065,-0.5701081187116942,0.7378511786739262,49,8.819665349340653,1,67
494000.0,4.0,1.75,2090,1.5,0,0,4,1250,840,34,-0.3615818706292794,-0.5698366231183103,0.7379327705051132,63,8.366602832783736,1,89
206000.0,4.0,2.0,1700,1.0,0,0,3,1700,0,1,-0.3615672136201203,-0.5736867298258049,0.7349508051949848,1,8.703838719690246,0,36
423000.0,4.0,1.75,1940,1.0,0,0,4,970,970,34,-0.36006465063046816,-0.5684320530503111,0.7397556680630215,62,8.840724916761715,1,73
259000.0,3.0,1.0,1320,1.0,0,0,4,1320,0,31,-0.35986460891882066,-0.5719098433198796,0.7371679553273699,34,9.062536177207788,1,57
879950.0,4.0,2.25,3500,1.0,0,4,4,1830,1670,34,-0.36182102242561426,-0.5704053287400377,0.7373759615527569,65,9.53791600808964,0,76
345600.0,5.0,3.5,2800,2.5,0,0,3,2800,0,34,-0.3603825742931801,-0.5698454912211413,0.7385123670465897,59,8.54110501146255,1,111
395000.0,3.0,1.5,1080,1.5,0,0,4,1080,0,34,-0.3597826218792454,-0.5690301476262256,0.7394329963466413,54,7.986504938553995,0,94
625000.0,4.0,2.5,3550,2.0,0,0,3,3550,0,37,-0.35660083867151215,-0.5731715040099407,0.7377738602375099,38,8.993303139093733,0,7
439000.0,3.0,2.0,2010,2.0,0,0,3,1510,500,11,-0.35544290449706095,-0.570886659024512,0.7401005095191625,11,12.434569840486088,0,11
380000.0,3.0,1.75,1690,2.0,0,0,3,1380,310,34,-0.3605390349112228,-0.5703794088241517,0.7380236678418216,51,7.292337176173877,0,6
440000.0,3.0,1.5,1270,3.0,0,0,3,1270,0,34,-0.35980888070396366,-0.5687760835079076,0.739615667895135,54,7.275172319452771,0,7
415000.0,3.0,2.25,1970,2.0,0,0,3,1680,290,34,-0.3605391805321165,-0.5703788785383548,0.7380240065326864,51,7.774015077250727,0,6
860000.0,4.0,2.75,3160,2.0,0,0,3,3160,0,18,-0.3584975630828488,-0.5700230314340088,0.7392923920198571,21,8.999372396592106,0,0
500000.0,3.0,2.5,1210,3.0,0,0,3,1210,0,34,-0.36038616803054857,-0.5690900506631086,0.739092906290216,47,7.0909098220799835,0,6
953007.0,4.0,3.5,3120,2.0,0,0,3,2480,640,34,-0.3596689118331356,-0.5692095911675791,0.7393501979330267,54,8.534443544822764,0,6
515000.0,4.0,2.5,2670,2.0,0,0,3,2670,0,31,-0.3595565198118898,-0.5721498312257036,0.7371320639404862,37,9.078635880978755,0,8
772000.0,3.0,2.25,1640,3.0,0,0,3,1640,0,34,-0.3601532063696927,-0.5697681536737453,0.7386839100730711,53,7.094234845924755,0,0
329995.0,4.0,2.5,2303,2.0,0,0,3,2303,0,1,-0.3624778989681292,-0.5737656954248622,0.7344403988842628,0,8.210939733379021,1,1
409316.0,3.0,2.5,1800,2.0,0,0,3,1800,0,37,-0.35617569792474824,-0.5735661338599128,0.7376725305288324,38,8.06117135969092,0,0
490000.0,5.0,3.5,4460,3.0,0,2,3,3280,1180,34,-0.3607968462377221,-0.5691762180365078,0.7388261423139896,58,7.998335395952982,1,1
305000.0,2.0,2.5,1590,2.0,0,0,3,1220,370,34,-0.3612894068509368,-0.5701121930398666,0.7378631660711709,49,7.884952945759813,0,5
785000.0,4.0,3.5,3070,2.0,0,0,3,2190,880,15,-0.35854934954405115,-0.5721108126565633,0.737652751627068,15,8.452121194672522,0,5
240000.0,2.0,1.75,1330,1.0,0,0,3,1330,0,33,-0.3611825200614399,-0.5717514541843485,0.7366460899510365,72,8.881975184248866,0,21
325000.0,3.0,1.0,990,1.0,0,0,4,990,0,34,-0.35985102067653185,-0.5685400481930111,0.7397766260965177,62,8.81744592104187,1,67
535800.0,4.0,2.5,1900,2.0,0,0,3,1900,0,15,-0.35749741346759806,-0.5722033200545397,0.7380914305711315,17,8.66406026722579,0,20
720000.0,3.0,2.5,2020,3.0,0,3,3,2020,0,34,-0.3604457568199769,-0.568939993012494,0.7391793698023623,47,7.05617528410041,0,14
374000.0,3.0,1.75,2000,1.0,0,0,4,2000,0,18,-0.35841120068658733,-0.5696835174328733,0.7395959039825113,21,9.150271845510064,1,53
189650.0,2.0,1.75,1100,1.0,0,0,3,1100,0,10,-0.36177341228980875,-0.571881243053799,0.7362552831752245,73,8.936035096566041,0,34
420850.0,1.0,1.0,960,1.0,0,0,5,960,0,7,-0.3553362383418597,-0.5716549021341417,0.7395585376338116,10,10.620033826524304,0,69
815000.0,4.0,2.75,3488,2.0,0,0,3,3488,0,30,-0.35741140982321123,-0.5716995215061451,0.7385233518568181,42,9.17107965802288,1,16
1065000.0,2.0,1.75,1890,2.0,0,0,3,1890,0,3,-0.3593387299037279,-0.5703699547914193,0.738616132955685,3,9.15556734612889,1,27
199000.0,4.0,2.0,2030,2.0,0,0,3,2030,0,34,-0.36061775990742484,-0.571303221310772,0.7372702764653449,71,9.00220857828241,1,64
195000.0,3.0,1.75,1380,1.0,0,0,3,990,390,9,-0.3598271844513963,-0.5737784829356704,0.7357327299025249,26,8.902591637374087,1,33
1506000.0,4.0,3.25,3660,2.5,0,0,3,3360,300,34,-0.36024498475219807,-0.5695764345741131,0.7387870032280819,53,8.665785595466064,1,105
288400.0,3.0,2.25,1870,2.0,0,0,3,1870,0,31,-0.3597293288705379,-0.5719824081338946,0.7371776819300103,34,8.080546965824498,0,17
442000.0,4.0,2.25,2080,1.0,0,0,4,1220,860,32,-0.3576592871621849,-0.5712436523207063,0.7387560652813201,42,9.393328373313297,0,35
619420.0,4.0,2.75,2450,2.0,0,0,4,2450,0,24,-0.35944640885794854,-0.5716309151587,0.7375882157369055,37,9.602652693506046,0,26
635000.0,4.0,2.25,2750,1.0,0,0,4,1500,1250,34,-0.36036593215953233,-0.5703943164349599,0.738096686564495,57,8.729235349659273,0,66
210000.0,3.0,1.0,1240,1.0,0,0,4,1240,0,34,-0.3605802784229202,-0.5710670706675821,0.7374715341025688,57,8.48528964240323,0,98
512500.0,3.0,2.5,1900,2.0,0,0,3,1900,0,18,-0.358512877284505,-0.569573938643583,0.7396310196572488,21,8.936561204693392,1,24
567000.0,3.0,2.5,2540,2.0,0,0,3,2540,0,18,-0.3585925041103421,-0.5694981085696569,0.7396506422944915,22,8.715059959545654,0,15
525000.0,3.0,2.75,2100,2.0,0,0,3,1510,590,38,-0.35260084035496764,-0.5772630814842632,0.7365052492251931,39,9.245997049184217,1,16
475000.0,4.0,2.0,1790,1.0,0,2,4,840,950,34,-0.3604015140126376,-0.5691038801416392,0.7390747745019645,47,7.719129840906732,1,105
250000.0,3.0,2.0,1170,1.0,0,0,3,1170,0,1,-0.3618109248466294,-0.5730792316482395,0.7353047320091788,0,8.889997357284841,0,30
220000.0,3.0,1.0,1060,1.0,0,2,5,1060,0,12,-0.3600312444470909,-0.5761946849282741,0.7337419083589857,12,9.118992332516877,0,58
230000.0,5.0,2.0,1930,1.5,0,0,3,1930,0,34,-0.3613155973041771,-0.5707290035262489,0.7373733407702375,65,8.71948076085107,1,73
