price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,longitude,latitude,has_basement,was_renovated,age
123.57414448669202,4.0,3.5,2630,3435,1.5,0,3,3,1640,-122.27303965435,47.4356354804,1,0,30
124.20382165605096,3.0,1.75,1570,8459,1.0,0,0,3,1570,-122.005605663833,47.201462416157,0,0,23
226.51006711409397,3.0,3.0,2980,28000,1.0,0,0,3,1820,-122.139510818726,47.731417393379,1,1,33
189.10256410256412,3.0,2.5,1560,4200,2.0,0,0,3,1560,-122.02660322288,47.38361165764,0,0,11
219.320987654321,3.0,2.5,1620,7410,1.0,0,0,5,1620,-122.335134679133,47.772297854646,0,0,59
242.10526315789474,3.0,1.0,1140,5000,1.0,0,0,3,1140,-122.361830115761,47.553643558459,0,1,54
168.4981684981685,2.0,1.5,2730,19877,1.0,0,0,4,1570,-121.896630066781,47.769414672227,1,1,38
413.1455399061033,3.0,2.0,2130,35169,1.0,0,0,4,2130,-122.122987409987,47.748534150982,0,0,25
207.86516853932585,3.0,2.5,1780,4050,2.0,0,0,3,1780,-122.309633365931,47.734762669783,0,0,13
164.76190476190476,4.0,2.5,2100,3916,2.0,0,0,3,2100,-122.185520719144,47.432310672309,0,0,5
151.31578947368422,3.0,1.0,1140,8800,1.0,0,0,3,1140,-122.274851430661,47.262715658046,0,1,42
224.82248520710058,3.0,1.5,1690,9144,1.0,0,0,4,1140,-122.252818662752,47.739144363398,1,0,58
403.44827586206895,2.0,1.0,1160,6000,1.0,0,0,4,860,-122.293117376505,47.690161192192,1,1,72
277.3255813953488,4.0,2.75,1720,6270,2.0,0,0,3,1720,-122.267869092699,47.54601008385,0,0,36
437.1900826446281,3.0,1.0,1210,3328,1.5,0,0,4,1210,-122.363018051812,47.672524568104,0,0,90
248.60557768924303,3.0,1.5,1255,1374,3.0,0,0,3,1255,-122.311075105309,47.714112450975,0,1,10
370.5681818181818,2.0,1.0,880,7683,1.0,0,0,3,880,-122.360975504206,47.714280926752,0,1,72
342.85714285714283,3.0,1.0,1050,9206,1.5,0,0,3,1050,-122.301540366753,47.706808448925,0,1,60
265.45454545454544,3.0,1.75,1650,12940,1.0,0,0,4,1650,-122.26831984305,47.762797005557,0,1,53
229.29936305732485,3.0,1.0,1570,9467,1.0,0,0,3,1570,-122.35857840238,47.767570349322,0,1,60
359.5890410958904,4.0,2.5,2920,7200,1.0,0,3,3,1470,-122.288186047173,47.594630117528,1,1,93
229.33333333333334,4.0,3.0,3000,4000,1.5,0,3,3,1970,-122.30727703765,47.574850287481,1,1,101
316.2162162162162,3.0,1.75,1850,7735,1.0,0,0,4,1850,-122.082430486931,47.560856230129,0,0,31
184.02777777777777,3.0,2.5,1440,7741,1.0,0,0,4,1000,-122.194225426445,47.404409579289,1,0,31
260.4166666666667,3.0,1.75,1440,8775,1.0,0,0,3,1440,-122.169898298277,47.722822730191,0,1,41
180.38674033149172,3.0,1.0,1810,12375,2.0,0,0,3,1810,-122.171501801262,47.741959130592,0,1,44
135.59322033898306,2.0,1.0,1180,9350,1.0,0,0,3,1180,-122.259150933646,47.489399278729,0,0,96
511.40065146579803,4.0,3.75,3070,5850,2.0,0,0,5,2400,-122.282769063307,47.632848529405,1,0,87
216.81415929203538,5.0,2.75,3390,5211,2.0,0,0,3,3390,-122.02413118490453,47.58744566641569,0,1,10
272.10884353741494,2.0,1.0,1470,6120,1.0,0,0,2,1470,-122.287610035102,47.691583771046,0,0,74
298.5074626865672,4.0,2.5,2680,7200,1.0,0,0,3,1380,-122.186725327668,47.683315124038,1,1,62
414.7947598253275,4.0,2.25,2290,10687,2.0,0,0,3,2290,-122.202514229629,47.588012246617,0,0,36
204.54545454545453,3.0,1.75,1980,8100,1.0,0,0,4,1310,-122.330876068484,47.735412186031,1,1,65
139.02439024390245,4.0,2.5,2870,9292,2.0,0,0,3,2540,-122.122910877204,47.452804740234,1,1,35
396.7396739130435,3.0,2.0,1840,4750,1.0,0,0,5,1010,-122.394464598049,47.68520876306,1,0,63
442.1182266009852,4.0,3.25,4060,13000,2.0,0,3,3,4060,-122.246991870207,47.581068933992,0,0,14
159.50920245398774,3.0,2.0,1630,8018,1.0,0,0,3,1630,-122.243093085028,47.264532368851,0,0,11
399.8670212765957,2.0,2.0,1880,5400,1.5,0,0,3,1880,-122.311254700187,47.623483191825,0,0,112
182.58426966292134,3.0,1.75,1780,13095,1.0,0,0,4,1780,-122.152104898593,47.366862356921,0,0,31
148.04721030042919,4.0,2.0,2330,6250,1.0,0,0,4,1400,-122.228090820687,47.378503656342,1,1,73
248.6413043478261,3.0,1.75,1840,4030,1.0,0,0,5,1050,-122.310989225173,47.554800679502,1,0,89
166.95278969957081,5.0,2.0,2330,10750,1.0,0,0,4,1190,-122.244799297283,47.732471616385,1,0,52
160.9375,4.0,2.5,3200,6473,2.0,0,0,3,3200,-122.149961833187,47.501442073334,0,0,9
314.16309012875536,3.0,2.5,2330,1987,2.0,0,4,3,1410,-122.404641183247,47.67319457769,1,1,10
212.82051282051282,3.0,2.25,1950,8868,1.0,0,0,3,1350,-122.312908860728,47.753899457696,1,1,50
537.3376623376623,4.0,3.5,3080,4815,2.0,0,3,3,2300,-122.411247753654,47.641854548593,1,1,77
514.4230769230769,2.0,1.0,1040,5527,1.0,0,0,3,1040,-122.283657723288,47.676172053357,0,1,63
275.51020408163265,4.0,4.25,1960,3565,2.0,0,0,3,1960,-122.383837150644,47.585116026707,0,1,74
190.9090909090909,5.0,3.0,2750,3800,1.5,0,0,5,1750,-122.313096235845,47.683539802972,1,0,88
295.33678756476684,3.0,1.75,1930,36210,1.0,0,0,3,1930,-122.128240379605,47.768862855692,0,1,37
117.51546391752578,5.0,4.5,4850,40902,2.0,0,0,3,4850,-122.342632903364,47.317723960222,0,0,13
142.8859737638749,4.0,2.5,1982,6406,2.0,0,0,3,1982,-122.19233706818,47.363787790932,0,1,10
416.6666666666667,3.0,2.75,2640,4050,1.5,0,0,5,1750,-122.28122145738,47.632574617698,1,0,88
448.64864864864865,4.0,2.5,1850,50662,1.0,0,0,3,1430,-122.12337723812304,47.678056839737586,1,0,36
255.15463917525773,4.0,2.25,1940,9144,1.0,0,0,4,1430,-122.134704227662,47.594399856954,1,0,58
102.83450704225352,5.0,3.0,2840,7199,1.0,0,0,3,1710,-122.274992987423,47.506692239277,1,0,11
218.42105263157896,5.0,1.5,1900,10226,1.0,0,0,3,1130,-122.226674903329,47.722778296009,1,1,53
209.8099290780142,5.0,1.0,1410,6400,1.0,0,0,5,960,-122.334053146408,47.42099191494,1,0,59
178.57142857142858,4.0,2.5,2520,8515,2.0,0,0,3,2520,-121.95977529456,47.722892581327,0,0,15
437.0253164556962,4.0,3.75,3160,9525,2.5,0,0,3,3160,-122.221508096414,47.562853707283,0,0,17
230.3763440860215,4.0,3.0,3720,29043,2.0,0,0,3,3720,-122.161683620045,47.690964339073,0,0,23
274.6978021978022,3.0,3.5,1820,1501,2.0,0,0,3,1430,-122.297585235758,47.596359870272,1,0,0
298.0769230769231,3.0,2.0,1560,8640,1.0,0,0,5,1560,-122.185151152043,47.730132262447,0,0,47
205.625,3.0,1.0,1600,5952,1.0,0,0,4,1150,-122.361867074304,47.529839631063,1,0,50
386.1788617886179,3.0,2.0,1230,11502,1.0,0,0,4,1230,-122.129647891136,47.701772210757,0,0,30
265.625,3.0,1.0,960,8100,1.0,0,0,3,960,-122.307455684701,47.776307576912,0,1,59
342.5196850393701,3.0,1.0,1270,4000,1.5,0,2,3,1270,-122.376049102855,47.569485157661,0,1,86
243.77224199288256,3.0,2.5,2810,7700,2.0,0,0,3,2810,-122.190982027229,47.546631075407,0,0,13
331.01851851851853,2.0,2.5,2160,5581,1.0,0,0,3,2160,-122.022893827428,47.701636681007,0,0,12
309.5238095238095,3.0,3.0,2520,2152,1.5,0,0,3,1560,-122.371561395385,47.636191963237,1,1,89
292.3728813559322,2.0,1.5,1180,844,2.0,0,0,3,990,-122.299952811917,47.599902933764,1,0,9
196.13259668508286,4.0,2.25,1810,4970,2.0,0,0,3,1810,-122.155861529092,47.499804872034,0,0,11
167.85714285714286,3.0,2.5,1680,15711,1.0,0,0,3,1240,-122.171512854291,47.420791852863,1,0,20
268.13186813186815,3.0,1.0,910,5250,1.0,0,0,4,910,-122.350700589939,47.47221009529,0,0,43
297.6923076923077,3.0,3.75,3250,5797,2.0,0,2,4,2370,-122.404761643697,47.647214998789,1,1,63
187.5,3.0,1.5,2000,7294,1.0,0,0,3,1520,-122.268091578552,47.529591676141,1,1,49
422.16358839050133,3.0,3.25,3790,19000,2.0,0,4,3,3790,-122.372852184118,47.758724102648,0,0,29
228.35497835497836,3.0,1.75,2310,78844,1.0,0,0,3,1760,-122.066118989436,47.539852971383,1,1,37
396.0159362549801,3.0,2.25,2510,6339,1.5,0,2,5,1810,-122.390915721694,47.648933938673,1,1,82
237.12121212121212,3.0,1.75,1320,6205,1.0,0,0,5,1320,-122.342810139378,47.740521550367,0,1,66
247.67932489451476,3.0,2.25,2370,217800,2.0,0,0,3,2370,-121.985347863104,47.637040429091,0,1,35
337.77777777777777,3.0,1.0,900,7500,1.0,0,0,4,900,-122.237723778504,47.73151405061,0,0,42
265.748031496063,3.0,2.5,2540,7680,2.0,0,1,4,2540,-122.363702296323,47.716645779067,0,1,74
145.23809523809524,4.0,1.0,2100,9288,1.0,0,0,4,1050,-122.171114848048,47.455559726026,1,0,46
233.33333333333334,3.0,1.0,1200,6250,1.0,0,0,3,920,-122.331023305183,47.509716851199,1,1,71
258.06451612903226,5.0,4.0,3720,15200,2.0,0,0,3,3720,-122.026489801786,47.596077599283,0,0,9
284.09090909090907,3.0,2.25,1760,4539,2.0,0,0,3,1760,-122.013298147584,47.575696192189,0,1,26
164.64071856287424,3.0,1.75,1670,7415,1.0,0,0,3,1320,-122.115918757055,47.377401313619,1,1,27
188.26446280991735,3.0,2.5,2420,8252,2.0,0,0,3,2420,-121.871076783556,47.538174716154,0,1,16
278.735632183908,5.0,3.0,3480,15185,2.0,0,0,4,3480,-122.215918776884,47.57568738719,0,0,50
191.96319018404907,4.0,2.5,1630,4473,2.0,0,0,3,1630,-122.015011614918,47.354482590793,0,0,11
228.63247863247864,4.0,2.5,2340,5600,2.0,0,0,3,2340,-122.378454101311,47.511865542112,0,1,93
464.1304347826087,2.0,1.0,920,3780,1.0,0,0,3,920,-122.348374790144,47.657682086802,0,1,104
445.05494505494505,2.0,1.0,910,6490,1.0,0,0,3,910,-122.305769899345,47.688804495637,0,1,72
417.39130434782606,3.0,1.0,1150,4945,1.0,0,2,3,1150,-122.378852695112,47.566419819304,0,1,71
290.0,3.0,1.5,2500,4774,1.5,0,2,3,1450,-122.357666066051,47.656726071711,1,1,74
90.15384615384616,4.0,2.5,3250,235063,1.0,0,2,3,3250,-122.112846164389,47.258378397131,0,1,41
138.86010362694302,4.0,2.0,1930,6600,1.0,0,0,4,1030,-122.332436351868,47.482761369557,1,0,47
139.7058823529412,4.0,3.5,3400,234352,2.0,0,0,3,2500,-122.449706923266,47.433671435646,1,0,23
306.9182389937107,3.0,2.5,1590,2550,3.0,0,0,3,1590,-122.393049811199,47.677274847048,0,0,29
228.22822822822823,4.0,2.5,3330,7399,2.0,0,0,3,3330,-122.152980777178,47.67922255417,0,0,5
372.54901960784315,5.0,4.5,4590,14685,2.0,0,0,3,4590,-122.199846981419,47.663743929385,0,0,5
289.2528735632184,3.0,2.5,2610,7256,2.0,0,0,3,2610,-122.179264247067,47.695054829133,0,0,0
159.16767189384802,3.0,2.5,1658,2700,2.0,0,0,3,1658,-122.306829072703,47.366527235069,0,0,0
287.5,3.0,3.5,1600,1431,2.0,0,0,3,1240,-122.363242971496,47.686292846213,1,0,8
308.6033950617284,3.0,3.0,1296,1051,3.0,0,0,3,1296,-122.284024857621,47.717407865844,0,0,5
289.0625,2.0,2.25,1280,835,2.0,0,0,3,1080,-122.284087469468,47.559402084917,1,0,5
193.43434343434345,4.0,3.0,5940,11533,2.0,0,4,3,4950,-121.870672748951,47.544033349714,1,1,10
179.601593625498,4.0,3.25,2510,5311,2.0,0,0,3,2510,-122.17046116723,47.502970120899,0,0,5
231.36531365313652,3.0,3.5,2710,3475,2.0,0,0,3,1650,-122.04319443065361,47.51680272959065,1,0,9
282.85714285714283,3.0,2.5,1750,1548,3.0,0,0,3,1750,-122.282820325663,47.553369653656,0,1,1
216.78321678321677,3.0,1.0,1430,19901,1.5,0,0,4,1430,-122.2444472691481,47.75367811835413,0,0,87
331.32530120481925,4.0,1.0,1660,34848,1.0,0,0,1,930,-122.132482304262,47.661603144309,1,0,81
162.87878787878788,2.0,1.0,1320,8865,1.0,0,0,4,1320,-122.299544169509,47.494755731557,0,0,71
309.68992248062017,4.0,3.0,2580,209523,2.0,0,0,3,2580,-122.006204029355,47.694075921428,0,0,30
229.92700729927006,4.0,2.5,2740,43101,2.0,0,0,3,2740,-122.049049722296,47.764595603691,0,0,21
107.01402805611222,3.0,2.5,2495,4400,2.0,0,0,3,2495,-122.282484657347,47.287748497977,0,0,7
391.30434782608694,6.0,2.75,2300,24773,1.5,0,0,4,2300,-122.243054053533,47.583431865457,0,1,64
280.7692307692308,3.0,1.5,1300,12240,1.0,0,0,3,1300,-122.243460703782,47.737310488562,0,1,51
244.17040358744396,4.0,2.5,2230,10414,1.0,0,0,5,1450,-122.000480637141,47.581693872408,1,0,40
296.53465346534654,4.0,2.75,2020,2750,1.0,0,0,3,1010,-122.291387702023,47.605217031314,1,1,97
407.5,4.0,2.25,2000,3800,2.0,0,0,3,2000,-122.310959535356,47.684968922806,0,0,13
239.62264150943398,2.0,1.0,1060,8187,1.0,0,0,4,1060,-122.349488914795,47.750597348476,0,0,62
355.7692307692308,2.0,1.75,2080,4800,1.0,0,0,5,1080,-122.361004451758,47.689776086514,1,0,91
110.83743842364532,3.0,2.0,2030,24829,1.0,0,0,4,1220,-122.290123762638,47.271425154816,1,0,35
343.86617100371745,3.0,2.5,2690,7000,2.0,0,0,5,1840,-122.27701586775,47.677854989381,1,0,71
396.60493827160496,4.0,2.5,3240,10800,1.0,0,0,3,2260,-122.262051220091,47.670179025956,1,0,68
346.4516129032258,3.0,2.5,1550,12920,2.0,0,0,5,1550,-122.194568981384,47.697154619904,0,0,15
226.35135135135135,4.0,2.0,1480,3132,1.0,0,0,5,740,-122.31224135276,47.550698807622,1,0,104
276.3157894736842,4.0,2.75,3040,2800,2.0,0,0,3,2100,-122.327067593057,47.624343677606,1,1,108
143.5897435897436,3.0,1.5,1560,7300,1.0,0,0,4,1040,-122.281230952609,47.342799096121,1,0,50
175.55555555555554,3.0,2.5,2250,3757,2.0,0,0,3,2250,-122.128447302776,47.478579663607,0,0,8
409.09090909090907,3.0,1.0,1100,4600,1.0,0,0,3,1100,-122.385365186289,47.569058971297,0,1,97
400.5882352941176,3.0,1.0,1700,6356,1.5,0,0,3,1700,-122.280837513207,47.567852729475,0,1,107
335.07462686567163,5.0,1.5,2680,28014,1.0,0,0,4,1450,-122.195281071822,47.63421832668,1,0,51
462.5,3.0,1.0,800,2296,1.0,0,0,4,800,-122.35673385589,47.654804525819,0,0,106
317.77777777777777,2.0,1.75,1350,6315,1.0,0,0,3,1350,-122.032084257957,47.714317589746,0,0,9
182.9268292682927,3.0,1.0,820,7680,1.5,0,0,3,820,-122.359022895448,47.52815816698,0,1,104
175.63291139240508,3.0,2.5,3160,4270,2.0,0,0,3,2650,-122.192985276361,47.745370057567,1,0,8
189.53488372093022,3.0,2.75,1720,28000,1.0,0,0,4,1720,-122.175776396098,47.437836199438,0,1,56
133.92857142857142,3.0,2.5,1680,6755,2.0,0,0,3,1680,-122.170060193573,47.32952585266,0,0,20
188.53846153846155,3.0,1.75,1300,7958,1.0,0,0,3,1300,-122.194812146129,47.316007249842,0,0,18
303.65296803652967,3.0,2.5,2190,10370,2.0,0,0,3,2190,-122.029466530168,47.62135421044,0,1,27
311.04651162790697,3.0,2.5,1720,4006,2.0,0,0,3,1720,-122.00679497419,47.568820959993,0,0,20
262.9310344827586,3.0,1.0,1160,11776,1.0,0,0,3,1160,-122.073832815518,47.74258654596,0,1,46
317.14285714285717,7.0,4.0,3150,34830,1.0,0,0,3,3150,-122.146901452573,47.603396089087,0,1,57
177.68595041322314,3.0,1.75,1210,8075,1.0,0,0,4,1210,-122.254191904986,47.267580255924,0,0,31
218.43434343434345,3.0,1.75,1980,5100,1.0,0,0,3,1270,-122.347124942487,47.690727759261,1,1,49
219.06354515050168,4.0,2.5,2990,5669,2.0,0,0,3,2990,-122.010682424631,47.612262192309,0,0,11
186.15384615384616,3.0,1.5,1430,9600,1.0,0,0,4,1430,-122.150618633539,47.473871393553,0,0,48
118.74514563106796,3.0,2.5,2060,4030,2.0,0,0,3,2060,-122.23740380491,47.390844686797,0,0,15
206.2780269058296,4.0,3.0,2230,52983,2.0,0,0,3,2230,-122.19442199649,47.357856693881,0,0,23
119.7411003236246,4.0,2.5,3090,18645,2.0,0,0,3,3090,-122.341986359525,47.29032561346,0,0,19
109.41176470588235,6.0,3.25,4250,23326,1.0,0,3,3,2150,-122.326617938129,47.340202027233,1,1,47
596.4467005076142,3.0,2.5,1970,23180,1.0,1,4,3,1100,-122.397787208995,47.548564742097,1,1,77
111.17647058823529,2.0,2.0,1700,3171,1.0,0,0,5,850,-122.224032534641,47.302714784321,1,0,87
326.69322709163345,3.0,2.5,2510,5503,2.0,0,2,3,2510,-122.383097302023,47.542618613678,0,0,19
268.14404432132966,6.0,2.75,3610,17580,1.0,0,4,5,2070,-122.06855566301,47.57395946315,1,0,55
469.7986577181208,4.0,3.25,2980,7000,2.0,0,3,3,2140,-122.292069906056,47.593417940302,1,1,114
272.51552795031057,3.0,1.75,1610,6480,1.0,0,0,4,1610,-122.307040456984,47.713868431324,0,1,67
331.5068493150685,4.0,2.75,3650,6982,2.0,0,2,4,2530,-122.27560451124,47.675718077863,1,1,63
239.0438247011952,4.0,2.0,2510,38141,1.0,0,0,3,2510,-122.257879314113,47.722331524283,0,1,54
530.6306306306307,3.0,1.0,1110,6000,1.5,0,0,5,1110,-122.403526297322,47.648929475182,0,1,82
357.57575757575756,3.0,2.0,1650,6150,2.0,0,0,4,1650,-122.393508812394,47.571799323676,0,1,88
242.37373737373738,3.0,2.0,1980,12150,1.0,0,0,3,1980,-122.152107150364,47.366440168367,0,0,20
238.63636363636363,2.0,1.5,880,1157,2.0,0,0,3,880,-122.375549732728,47.519107673383,0,0,7
500.0,3.0,1.75,1490,9800,1.0,0,0,4,1140,-122.197961842989,47.584206074175,1,1,67
333.531746031746,3.0,2.0,2520,5400,1.5,0,0,4,1410,-122.36105107542,47.636492034991,1,1,108
230.76923076923077,3.0,1.75,1820,22320,1.0,0,0,3,1250,-121.959886260326,47.643746096334,1,1,37
136.47342995169083,7.0,4.5,4140,9066,1.0,0,0,3,2070,-122.291091513311,47.730190609618,1,0,36
245.6140350877193,4.0,2.5,3420,8405,2.0,0,0,3,3420,-122.064438731624,47.632995056955,0,0,14
216.4177777777778,4.0,2.5,3150,7277,2.0,0,0,3,3150,-122.203708499625,47.516286335687,0,0,8
379.746835443038,3.0,1.75,1580,7416,1.0,0,0,3,1150,-122.172974064891,47.605734720128,1,1,47
228.9156626506024,3.0,2.0,1660,8281,1.0,0,0,3,1660,-122.381556137518,47.557233300708,0,1,65
153.1818181818182,3.0,1.0,1100,10125,1.0,0,0,3,1100,-122.107483305079,47.366716323446,0,1,45
279.5275590551181,2.0,1.0,1270,3200,1.0,0,0,4,960,-122.348485740808,47.655900678463,1,0,94
191.0344827586207,4.0,1.0,1450,6250,1.0,0,0,3,990,-122.357274029476,47.513472596081,1,1,50
128.96174863387978,4.0,2.25,1830,9485,1.0,0,0,4,1200,-122.387235627907,47.299717570964,1,0,25
207.69230769230768,3.0,1.75,1300,4127,1.0,0,0,4,650,-122.351830732346,47.535435093596,1,1,96
301.7241379310345,2.0,1.75,2320,5500,1.5,0,2,3,1720,-122.292010290211,47.585812483823,1,1,89
252.97619047619048,4.0,2.75,1680,9545,1.0,0,0,4,1080,-122.243667227171,47.738873777441,1,0,35
276.0869565217391,3.0,2.5,2300,5500,1.5,0,0,4,2000,-122.293085266985,47.579127364613,1,0,93
364.4642857142857,3.0,1.75,1400,4000,1.0,0,0,3,870,-122.381012892774,47.690827646005,1,1,63
398.3402489626556,4.0,2.25,2410,4560,2.0,0,2,5,1800,-122.402033557036,47.679534633821,1,0,85
171.6216216216216,3.0,2.0,1480,7480,1.0,0,0,4,1480,-122.055557540012,47.353952808939,0,0,22
215.10791366906474,3.0,1.0,1390,9624,1.5,0,0,4,1390,-122.302391031201,47.775692610805,0,1,60
210.84337349397592,2.0,1.0,830,2699,1.0,0,0,3,830,-122.038206826162,47.384064619434,0,0,18
212.83783783783784,2.0,1.0,740,9003,1.0,0,0,3,740,-122.196969116899,47.421782539317,0,1,65
298.96907216494844,5.0,2.0,1940,6000,1.0,0,0,5,970,-122.287329080199,47.686940042062,1,0,69
93.08955223880596,3.0,1.0,1340,15600,1.0,0,0,4,1340,-122.14293147143,47.322856048386,0,1,36
443.6936936936937,8.0,3.5,4440,6480,2.0,0,3,5,3140,-122.303441122693,47.630705092271,1,0,55
356.25,2.0,1.0,800,6240,1.0,0,0,3,800,-122.296300531617,47.725030990777,0,1,60
184.73282442748092,3.0,1.75,1310,9645,1.0,0,0,3,1310,-122.290005364022,47.406480626891,0,1,35
360.51502145922746,4.0,1.75,2330,4000,2.0,0,0,5,1300,-122.28896850239,47.665242162408,1,1,90
339.14285714285717,2.0,3.25,1400,1243,3.0,0,0,3,1400,-122.35332371491,47.652390025495,0,0,14
207.6271186440678,4.0,2.5,2360,4367,2.0,0,0,3,2360,-122.167282354529,47.773229447229,0,0,11
252.7173913043478,3.0,2.25,1840,5752,2.0,0,0,3,1840,-122.186886030454,47.704056658021,0,0,11
192.16417910447763,4.0,2.5,2680,7178,2.0,0,0,3,2680,-121.856128106303,47.532620612329,0,1,10
110.53984575835476,3.0,3.75,3890,7140,1.0,0,2,3,2390,-122.239474474961,47.507543736292,1,1,71
181.0,3.0,2.0,1400,8640,1.0,0,0,5,1400,-122.319932276803,47.31827410164,0,0,46
147.91666666666666,3.0,2.5,2400,9701,1.0,0,0,3,2400,-122.391567737883,47.308277243903,0,1,24
253.42465753424656,4.0,2.25,2920,46355,2.0,0,0,4,2920,-121.963671202369,47.567537704318,0,0,16
134.49640287769785,2.0,2.0,1390,1302,2.0,0,0,3,1390,-122.330501183662,47.308712240794,0,0,28
182.14285714285714,3.0,2.5,1680,11193,2.0,0,0,3,1680,-122.127263850748,47.448094052777,0,0,30
250.0,4.0,1.5,2040,8800,1.0,0,0,4,1020,-122.139071916565,47.596868574212,1,1,53
319.44444444444446,2.0,1.0,1080,4000,1.0,0,0,3,1080,-122.386568099782,47.689195832452,0,1,74
383.7719298245614,3.0,2.75,2280,4280,1.0,0,0,5,1280,-122.334959673054,47.668626084756,1,0,97
155.90200445434297,4.0,3.5,4490,5099,2.0,0,0,3,3390,-121.861226493839,47.539233392704,1,0,8
297.8723404255319,4.0,3.25,4700,9160,1.0,0,4,3,2520,-122.405575226203,47.574316264353,1,0,9
178.68120085775553,4.0,2.5,2798,4473,2.0,0,0,3,2798,-122.204981811751,47.429105661668,0,1,2
262.98932384341634,3.0,2.5,2810,5400,2.0,0,0,3,2810,-122.117963622823,47.705480060168,0,0,9
96.72262190247801,4.0,2.5,3753,7204,2.0,0,0,3,3336,-122.38460612802,47.30153024495,1,0,6
200.0,4.0,3.5,3910,8095,2.0,0,0,3,3130,-122.034363930454,47.557305616217,1,0,7
309.5238095238095,2.0,2.5,1050,1609,2.0,0,0,3,1050,-122.313243022605,47.585474186228,0,0,9
303.125,4.0,1.0,1600,4300,1.5,0,0,4,1600,-122.343440885354,47.664966325202,0,0,98
174.51737451737452,4.0,2.25,2590,10002,1.0,0,0,4,1340,-122.265735765007,47.768360979938,1,0,46
154.0406976744186,4.0,2.25,1720,9753,1.0,0,0,4,1120,-122.37152852781,47.2928554996,1,1,36
107.02947845804988,6.0,2.5,4410,14034,1.0,0,2,4,2350,-122.323757880444,47.337620571354,1,0,49
168.23899371069183,3.0,1.75,1590,11914,1.0,0,2,3,1090,-122.273637411059,47.442515382258,1,1,57
231.55737704918033,4.0,2.5,2440,22594,2.0,0,0,3,2440,-121.969580904964,47.632900711656,0,0,18
393.38235294117646,3.0,2.5,1360,1016,3.0,0,0,3,1310,-122.323939353464,47.677487379846,1,0,11
427.4725274725275,2.0,1.0,910,7000,1.0,0,0,3,910,-122.306458913841,47.700238660531,0,1,62
287.76978417266184,4.0,1.5,1390,7200,1.0,0,0,3,1140,-122.333078098743,47.722056669372,1,1,49
179.59183673469389,3.0,1.5,1470,14821,1.0,0,0,4,1470,-122.149025591493,47.366036909189,0,1,56
236.3013698630137,4.0,2.5,2920,9904,2.0,0,0,4,2920,-121.995388727654,47.576068356918,0,0,24
211.28205128205127,3.0,1.75,1950,52256,1.0,0,0,4,1950,-122.077788098537,47.313732851639,0,0,29
290.7949790794979,3.0,2.5,2390,4555,2.0,0,0,3,2390,-122.025016692508,47.620181201527,0,0,8
194.09448818897638,3.0,1.5,1270,11600,1.0,0,0,4,1270,-122.196110067381,47.407298518768,0,0,50
242.10526315789474,2.0,1.0,950,7560,1.0,0,0,3,950,-122.176336814516,47.450399547572,0,1,56
335.55555555555554,2.0,1.0,900,423838,1.0,0,2,5,900,-122.088809409694,47.22822130151,0,0,89
359.64912280701753,4.0,2.25,2280,6660,1.5,0,2,3,1960,-122.367658025801,47.650399687221,1,1,74
143.56435643564356,3.0,1.0,1010,5490,1.0,0,0,3,1010,-122.29312535828,47.476403432188,0,1,60
346.42857142857144,2.0,1.0,1260,5000,1.0,0,0,3,1040,-122.396130414911,47.67807824556,1,1,63
518.7103594080338,4.0,3.5,4730,13586,1.5,0,0,5,4270,-122.287604460962,47.631558500413,1,0,79
256.48854961832063,3.0,2.5,2620,21587,2.0,0,0,3,2620,-121.957235224194,47.637926880654,0,0,22
291.84549356223175,3.0,2.25,2330,4000,1.5,0,2,5,1520,-122.290153623912,47.672484349953,1,0,87
345.852534562212,5.0,3.0,2170,2440,1.5,0,0,4,1450,-122.31716972955,47.672280495167,1,1,103
224.48979591836735,5.0,2.0,2450,9488,1.0,0,0,4,1240,-122.339400220749,47.705222270346,1,1,114
141.75531914893617,4.0,1.75,1880,7632,1.0,0,0,4,1180,-122.371824490643,47.306442382337,1,1,36
269.1304347826087,4.0,2.0,2300,3400,1.5,0,0,5,1550,-122.36065823714,47.677830678497,1,0,99
326.61290322580646,3.0,2.0,1240,14404,1.0,0,0,3,1240,-122.059818056477,47.661649587996,0,1,26
365.8536585365854,2.0,1.0,820,3844,1.0,0,0,4,820,-122.349119548512,47.70500675031,0,0,98
150.98039215686273,4.0,2.0,1530,6375,2.0,0,0,3,1530,-122.162547788874,47.468896998499,0,1,72
272.41379310344826,5.0,3.25,2900,12160,1.0,0,0,4,1890,-122.167597509827,47.614893683326,1,0,47
322.5806451612903,4.0,2.75,1240,3867,1.0,0,0,3,800,-122.283962238195,47.715611992947,1,1,27
229.46859903381642,4.0,3.5,4140,13392,2.0,0,0,3,4140,-122.144245288892,47.526246381655,0,0,14
200.89285714285714,4.0,2.0,2240,7725,1.0,0,0,5,1120,-122.365225358261,47.53315933942,1,0,58
402.02702702702703,3.0,2.0,1480,5000,1.0,0,0,4,750,-122.370312472423,47.685299576621,1,0,86
146.2555066079295,3.0,2.25,2270,8876,1.0,0,0,3,1380,-122.176691503513,47.465405355825,1,1,37
124.0,3.0,1.0,1250,6250,1.0,0,0,2,1030,-122.322950725851,47.529658468213,1,0,65
